time,d1,d2,d3,x,y,z
2025-04-29 15:50:34,113,118,137,101.42,35.46,101.79
2025-04-29 15:50:34,113,118,137,101.42,35.46,101.79
2025-04-29 15:50:34,113,118,133,101.42,40.69,99.81
2025-04-29 15:50:34,113,118,133,101.42,40.69,99.81
2025-04-29 15:50:34,113,118,133,101.42,40.69,99.81
2025-04-29 15:50:34,113,118,129,101.42,45.8,97.58
2025-04-29 15:50:35,113,94,129,117.53,45.8,77.41
2025-04-29 15:50:35,113,94,129,117.53,45.8,77.41
2025-04-29 15:50:35,113,94,135,117.53,38.09,81.48
2025-04-29 15:50:36,113,94,135,117.53,38.09,81.48
2025-04-29 15:50:36,113,94,135,117.53,38.09,81.48
2025-04-29 15:50:36,113,94,135,117.53,38.09,81.48
2025-04-29 15:50:36,113,94,135,117.53,38.09,81.48
2025-04-29 15:50:36,113,94,135,117.53,38.09,81.48
2025-04-29 15:50:36,113,94,135,117.53,38.09,81.48
2025-04-29 15:50:37,113,94,135,117.53,38.09,81.48
2025-04-29 15:50:37,113,94,135,117.53,38.09,81.48
2025-04-29 15:50:37,113,94,135,117.53,38.09,81.48
2025-04-29 15:50:38,113,94,135,117.53,38.09,81.48
2025-04-29 15:50:38,113,94,135,117.53,38.09,81.48
2025-04-29 15:50:38,113,94,137,117.53,35.46,82.66
2025-04-29 15:50:38,99,94,137,108.13,20.28,76.5
2025-04-29 15:50:38,99,94,136,108.13,21.6,76.14
2025-04-29 15:50:38,99,96,136,106.89,21.6,77.87
2025-04-29 15:50:39,99,96,136,106.89,21.6,77.87
2025-04-29 15:50:39,97,96,136,105.63,19.55,76.71
2025-04-29 15:50:39,97,96,127,105.63,31.08,72.81
2025-04-29 15:50:40,96,111,124,95.11,33.77,83.52
2025-04-29 15:50:40,94,111,124,93.87,31.77,82.59
2025-04-29 15:50:40,94,111,129,93.87,25.56,84.71
2025-04-29 15:50:40,94,103,129,99.28,25.56,78.3
2025-04-29 15:50:40,108,103,129,108.35,40.2,84.23
2025-04-29 15:50:40,108,103,136,108.35,31.18,87.96
2025-04-29 15:50:41,108,94,136,114.07,31.18,80.41
2025-04-29 15:50:41,109,94,136,114.75,32.29,80.78
2025-04-29 15:50:41,109,94,136,114.75,32.29,80.78
2025-04-29 15:50:42,104,94,136,111.38,26.85,78.71
2025-04-29 15:50:42,104,94,137,111.38,25.53,79.14
2025-04-29 15:50:42,104,96,137,110.14,25.53,80.86
2025-04-29 15:50:42,96,96,137,105,17.22,76.42
2025-04-29 15:50:42,96,93,137,106.85,17.22,73.81
2025-04-29 15:50:42,96,93,135,106.85,19.85,73.14
2025-04-29 15:50:43,96,103,135,100.52,19.85,81.63
2025-04-29 15:50:43,111,103,135,110.41,35.83,88.55
2025-04-29 15:50:43,111,103,128,110.41,44.8,84.37
2025-04-29 15:50:43,111,110,128,105.69,44.8,90.21
2025-04-29 15:50:43,112,110,128,106.39,45.92,90.45
2025-04-29 15:50:43,112,110,120,106.39,55.71,84.77
2025-04-29 15:50:44,112,111,120,105.7,55.71,85.64
2025-04-29 15:50:44,112,111,126,105.7,48.42,89.96
2025-04-29 15:50:45,115,101,126,114.53,51.84,81.82
2025-04-29 15:50:45,115,101,126,114.53,51.84,81.82
2025-04-29 15:50:45,115,94,126,118.95,51.84,75.25
2025-04-29 15:50:45,121,94,126,123.32,58.9,75.22
2025-04-29 15:50:45,121,94,130,123.32,53.89,78.89
2025-04-29 15:50:46,121,80,130,131.45,53.89,64.43
2025-04-29 15:50:46,125,80,130,134.46,58.75,63.78
2025-04-29 15:50:53,139,33,181,166.08,2,51.87
2025-04-29 15:50:53,146,33,157,171.99,49.22,27.51
2025-04-29 15:50:54,137,33,157,164.43,37,34.33
2025-04-29 15:50:54,137,33,151,164.43,45.72,21.37
2025-04-29 15:50:54,134,33,151,161.99,41.79,23.94
2025-04-29 15:50:54,134,33,151,161.99,41.79,23.94
2025-04-29 15:50:55,132,33,151,160.39,39.2,25.02
2025-04-29 15:50:55,132,33,155,160.39,33.42,32.35
2025-04-29 15:50:55,127,33,155,156.48,27.09,32.02
2025-04-29 15:50:55,127,33,148,156.48,37.13,19.5
2025-04-29 15:50:56,127,33,152,156.48,31.44,27.76
2025-04-29 15:50:56,135,33,152,162.8,41.66,25.71
2025-04-29 15:50:57,126,33,152,155.71,30.2,27.64
2025-04-29 15:50:57,126,33,154,155.71,27.31,30.51
2025-04-29 15:50:57,138,33,154,165.25,42.72,28.22
2025-04-29 15:50:58,128,33,145,157.25,42.57,5.38
2025-04-29 15:50:58,128,33,147,157.25,39.79,16.07
2025-04-29 15:50:59,125,33,147,154.94,36.06,17.1
2025-04-29 15:50:59,125,33,148,154.94,34.66,19.79
2025-04-29 15:51:00,128,33,148,157.25,38.38,19.18
2025-04-29 15:51:00,128,33,147,157.25,39.79,16.07
2025-04-29 15:51:01,133,33,147,161.19,46.15,10.56
2025-04-29 15:51:01,133,33,155,161.19,34.71,32.2
2025-04-29 15:51:01,132,33,155,160.39,33.42,32.35
2025-04-29 15:51:01,132,33,147,160.39,44.87,12.26
2025-04-29 15:51:02,133,33,147,161.19,46.15,10.56
2025-04-29 15:51:02,133,33,156,161.19,33.24,33.71
2025-04-29 15:51:03,125,33,156,154.94,23.15,32.51
2025-04-29 15:51:03,125,33,152,154.94,28.97,27.45
2025-04-29 15:51:03,131,33,152,159.6,36.49,27.43
2025-04-29 15:51:03,131,33,149,159.6,40.77,20.54
2025-04-29 15:51:04,131,33,155,159.6,32.14,32.42
2025-04-29 15:51:04,134,33,155,161.99,36,31.98
2025-04-29 15:51:04,134,33,148,161.99,46.05,14.11
2025-04-29 15:51:04,126,33,148,155.71,35.89,19.7
2025-04-29 15:51:05,124,33,148,154.18,33.43,19.77
2025-04-29 15:51:05,124,33,148,154.18,33.43,19.77
2025-04-29 15:51:06,124,33,148,154.18,33.43,19.77
2025-04-29 15:51:06,130,33,148,158.81,40.91,18.18
2025-04-29 15:51:06,124,33,148,154.18,33.43,19.77
2025-04-29 15:51:06,124,33,155,154.18,23.39,31.01
2025-04-29 15:51:07,133,33,155,161.19,34.71,32.2
2025-04-29 15:51:07,133,33,148,161.19,44.75,15.46
2025-04-29 15:51:07,133,33,148,161.19,44.75,15.46
2025-04-29 15:51:07,133,33,148,161.19,44.75,15.46
2025-04-29 15:51:08,132,33,148,160.39,43.46,16.56
2025-04-29 15:51:08,132,33,154,160.39,34.88,30.77
2025-04-29 15:51:09,132,33,157,160.39,30.48,35.13
2025-04-29 15:51:09,130,33,157,158.81,27.93,34.98
2025-04-29 15:51:09,141,33,157,167.74,42.35,32.32
2025-04-29 15:51:09,141,33,152,167.74,49.64,19.34
2025-04-29 15:51:10,132,33,152,160.39,37.77,27.14
2025-04-29 15:51:10,132,33,154,160.39,34.88,30.77
2025-04-29 15:51:10,129,33,154,158.03,31.06,30.96
2025-04-29 15:51:10,129,33,146,158.03,42.44,11.03
2025-04-29 15:51:11,129,33,155,158.03,29.6,32.35
2025-04-29 15:51:11,136,33,155,163.61,38.62,31.32
2025-04-29 15:51:12,126,33,155,155.71,25.85,31.75
2025-04-29 15:51:14,131,33,146,159.6,44.98,7.78
2025-04-29 15:51:14,124,33,146,154.18,36.23,13.99
2025-04-29 15:51:15,126,33,147,155.71,37.3,16.89
2025-04-29 15:51:25,119,33,148,150.46,27.41,18.09
2025-04-29 15:51:26,119,33,146,150.46,30.21,12.88
2025-04-29 15:51:26,119,33,145,150.46,31.6,8.95
2025-04-29 15:51:26,119,33,145,150.46,31.6,8.95
2025-04-29 15:51:26,119,33,147,150.46,28.82,15.76
2025-04-29 15:51:26,119,33,146,150.46,30.21,12.88
2025-04-29 15:51:26,119,33,146,150.46,30.21,12.88
2025-04-29 15:51:26,119,33,149,150.46,26,20.07
2025-04-29 15:51:26,119,33,147,150.46,28.82,15.76
2025-04-29 15:51:26,119,33,146,150.46,30.21,12.88
2025-05-24 17:51:46,445,284,424,411.28,140.84,203.49
2025-05-24 17:51:49,226,283,102,26.42,254.82,49.92
2025-05-24 17:51:50,75,199,99,3.44,42.48,101.41
2025-05-24 17:51:50,288,199,271,223.03,106.13,208.14
2025-05-24 17:51:50,288,115,271,299.83,106.13,56.28
2025-05-24 17:51:52,249,120,223,239.84,119.2,94.48
2025-05-24 17:51:55,307,225,274,222.53,147.63,213.66
2025-05-24 17:51:55,307,260,274,176.28,147.63,253.17
2025-05-24 17:51:55,309,179,305,277.71,75.52,188.43
2025-05-24 17:51:56,157,223,111,34.29,124.8,141.82
2025-05-24 17:51:56,157,245,111,6.1,124.8,145.78
2025-05-24 17:51:58,277,182,290,224.65,33.15,213.95
2025-05-24 17:51:58,277,182,223,224.65,183.38,115.08
2025-05-24 17:51:58,276,182,223,223.17,180.99,118.99
2025-05-24 17:51:59,234,201,190,144.68,148.6,171.31
2025-05-24 17:52:00,57,192,75,2.46,51.02,76.52
2025-05-24 17:52:00,168,192,169,80.43,63.43,175.26
2025-05-24 17:52:00,168,246,169,15.11,63.43,192.24
2025-05-24 17:52:01,295,306,179,87.43,307.71,81.07
2025-05-24 17:52:02,125,149,100,85.34,93.37,97.98
2025-05-24 17:52:02,406,224,405,408.33,68.39,151.88
2025-05-24 17:52:03,233,187,236,158.67,58.78,207.83
2025-05-24 17:52:03,233,134,236,208.01,58.78,158.44
2025-05-24 17:52:04,122,151,163,81.32,9.02,134
2025-05-24 17:52:05,242,268,258,69.1,29.92,266.57
2025-05-24 17:52:05,427,268,399,394.61,161.49,177.9
2025-05-24 17:52:05,427,389,399,185.16,161.49,391.25
2025-05-24 17:52:05,427,389,325,185.16,387.48,170.35
2025-05-24 17:52:07,307,175,328,278.49,8.06,198.36
2025-05-24 17:52:08,307,302,328,113.08,8.06,322.66
2025-05-24 17:52:08,307,302,245,113.08,213.32,242.22
2025-05-24 17:52:08,320,302,245,134.66,248.17,215.18
2025-05-24 17:52:08,320,243,245,221.05,248.17,124.79
2025-05-24 17:52:08,320,243,271,221.05,189.57,203.04
2025-05-24 17:52:09,256,203,200,171.75,178.29,152.95
2025-05-24 17:52:10,273,175,280,225.87,48.23,203.77
2025-05-24 17:52:12,276,201,199,202.68,226.4,66.21
2025-05-24 17:52:12,428,430,352,100.58,313.46,325.57
2025-05-24 17:52:13,224,214,151,117.1,189.94,131.5
2025-05-24 17:52:13,230,209,194,130.45,133.4,188.18
2025-05-24 17:52:15,350,265,331,243.63,119.88,272.94
2025-05-24 17:52:15,412,443,314,36.73,365.03,255.37
2025-05-24 17:52:16,412,443,286,36.73,437.18,85.61
2025-05-24 17:52:17,318,269,243,181.65,247.02,174.91
2025-05-24 17:52:18,106,195,70,26.38,99.06,96.81
2025-05-24 17:52:18,106,140,70,79.42,99.06,61.32
2025-05-24 17:52:19,171,114,168,153.18,69.72,118.79
2025-05-24 17:52:20,142,130,127,114.77,84.56,104.91
2025-05-24 17:52:20,142,130,156,114.77,45.18,126.94
2025-05-24 17:52:22,90,91,116,104.4,37.4,57.67
2025-05-24 17:52:22,368,333,286,169.25,293.34,218.44
2025-05-24 17:52:23,171,116,131,151.75,122.23,66.84
2025-05-24 17:52:24,376,173,383,404.18,42.68,61.12
2025-05-24 17:52:24,171,180,149,95.98,98,153.69
2025-05-24 17:52:24,204,180,149,130.94,154.48,126.93
2025-05-24 17:52:25,204,261,149,32.39,154.48,179.46
2025-05-24 17:52:25,204,261,138,32.39,169.58,165.27
2025-05-24 17:52:25,246,198,191,163.74,172.25,149.93
2025-05-24 17:52:26,372,376,264,97.21,358.26,166.88
2025-05-24 17:52:26,415,274,390,359.81,149.13,225.38
2025-05-24 17:52:27,415,302,390,316.74,149.13,282.73
2025-05-24 17:52:27,225,160,202,175.42,108.97,157.97
2025-05-24 17:52:27,87,160,33,49.9,104.46,38.49
2025-05-24 17:52:28,355,394,370,28.95,19.13,388.45
2025-05-24 17:52:28,391,394,370,98.89,132.12,392.73
2025-05-24 17:52:28,301,215,277,224.99,124.82,216.09
2025-05-24 17:52:29,180,163,200,121.72,30.38,174.6
2025-05-24 17:52:30,229,293,180,14.79,155.27,213
2025-05-24 17:52:30,56,133,71,57.52,53.63,45.78
2025-05-24 17:52:31,236,299,183,14.25,164.68,214.75
2025-05-24 17:52:32,309,322,190,83.3,325.43,74.12
2025-05-24 17:52:33,423,225,413,443.49,99.85,55.81
2025-05-24 17:52:34,246,230,195,125.8,165.23,189.3
2025-05-24 17:52:34,178,230,195,45.82,36.03,204.87
2025-05-24 17:52:34,178,164,195,118.73,36.03,173.13
2025-05-24 17:52:34,178,164,206,118.73,16.11,176.1
2025-05-24 17:52:35,400,338,355,224.28,207.79,309.43
2025-05-24 17:52:36,379,376,289,110.89,320.46,237.49
2025-05-24 17:52:36,262,103,289,269.68,0.51,124.43
2025-05-24 17:52:36,262,103,270,269.68,46.48,115.42
2025-05-24 17:52:36,372,414,270,19.4,344.32,216.13
2025-05-24 17:52:36,372,414,267,19.4,351.33,204.55
2025-05-24 17:52:37,244,198,233,161.08,88.14,210.06
2025-05-24 17:52:38,126,196,40,39.67,143.06,62.3
2025-05-24 17:52:38,303,275,216,148.2,262.09,153.59
2025-05-24 17:52:39,303,177,272,270,141.9,145.63
2025-05-24 17:52:42,106,142,147,77.74,14.07,116.79
2025-05-24 17:52:42,106,187,147,34.99,14.07,135.86
2025-05-24 17:52:42,106,187,71,34.99,98.25,94.89
2025-05-24 17:52:44,214,284,183,10.33,120.68,217.56
2025-05-24 17:52:45,345,285,256,205,294.69,124.63
2025-05-24 17:52:46,297,139,291,295.35,80.18,128.69
2025-05-24 17:52:46,297,139,295,295.35,70.09,134.45
2025-05-24 17:52:46,184,262,64,9.17,211.77,55.05
2025-05-24 17:52:47,318,202,316,267.95,70.42,218.75
2025-05-24 17:52:48,398,262,341,341.38,242.36,110.5
2025-05-24 17:52:49,243,99,254,246.26,41.01,122.31
2025-05-24 17:52:50,330,147,317,343.34,100.85,71.94
2025-05-24 17:52:50,330,181,317,311.12,100.85,162.05
2025-05-24 17:52:51,308,268,283,166.52,128.56,270.91
2025-05-24 17:52:51,270,278,242,93.23,127.68,260.83
2025-05-24 17:52:51,270,278,286,93.23,26.48,289.19
2025-05-24 17:52:52,368,289,292,241.75,278.38,162.7
2025-05-24 17:52:52,368,405,292,30.74,278.38,289.77
2025-05-24 17:52:52,368,405,285,30.74,295.8,271.96
2025-05-24 17:52:55,211,137,193,178.65,97.82,137.96
2025-05-24 17:52:55,299,333,193,48.17,294.12,150.76
2025-05-24 17:52:55,287,225,244,190.91,164.4,200.52
2025-05-24 17:52:56,252,285,177,57.31,208.94,188.22
2025-05-24 17:52:56,73,201,85,0.16,54.48,93.25
2025-05-24 17:52:56,73,201,61,0.16,74.42,78.27
2025-05-24 17:52:59,199,229,153,69.43,139.66,174.44
2025-05-24 17:52:59,199,229,201,69.43,61.38,214.87
2025-05-24 17:52:59,256,229,201,140.68,176.48,183.7
2025-05-24 17:53:00,326,347,232,67.85,292.05,201.06
2025-05-24 17:53:00,326,223,270,256.8,208.45,144.65
2025-05-24 17:53:00,333,223,270,268.95,228.07,105.22
2025-05-24 17:53:01,309,257,253,183.74,201.12,210.06
2025-05-24 17:53:01,309,257,242,183.74,225.03,184.22
2025-05-24 17:53:02,119,218,82,9.06,103.57,113.61
2025-05-24 17:53:03,119,126,82,99.75,103.57,55.14
2025-05-24 17:53:04,405,268,394,347.36,101.77,250.17
2025-05-24 17:53:04,405,268,398,347.36,88.5,255.16
2025-05-24 17:53:06,202,187,132,121.39,173.77,106
2025-05-24 17:53:07,263,138,237,245.18,122,117.51
2025-05-24 17:53:08,167,226,101,39.96,150.8,128.32
2025-05-24 17:53:10,202,227,170,75.3,119.4,190.38
2025-05-24 17:53:10,266,227,170,157.28,251.83,49.45
2025-05-24 17:53:10,131,170,39,70.55,149.92,10.09
2025-05-24 17:53:11,390,415,279,52.92,380.5,181.79
2025-05-24 17:53:12,273,311,249,45.83,119.65,280.09
2025-05-24 17:53:12,339,278,310,204.78,145.2,277.24
2025-05-24 17:53:13,339,262,310,228.02,145.2,258.46
2025-05-24 17:53:13,172,242,120,24.33,137.4,152.9
2025-05-24 17:53:15,255,83,256,272.09,62.77,78.29
2025-05-24 17:53:16,309,315,235,95.09,239.75,227.62
2025-05-24 17:53:18,150,199,173,56.12,30.23,173.67
2025-05-24 17:53:18,145,57,154,161.99,52.23,58.58
2025-05-24 17:53:21,287,314,182,61.86,282.67,141.25
2025-05-24 17:53:22,287,319,182,53.5,282.67,144.63
2025-05-24 17:53:23,291,332,239,37.35,185,265.81
2025-05-24 17:53:23,320,332,239,84.37,260.96,225.41
2025-05-24 17:53:23,244,292,264,35.74,20.54,275.94
2025-05-24 17:53:25,198,81,215,202.22,33.42,110.81
2025-05-24 17:53:26,392,290,370,287.63,135.4,285.07
2025-05-24 17:53:26,322,326,217,98.16,310.94,145.36
2025-05-24 17:53:26,322,326,337,98.16,22.94,342.47
2025-05-24 17:53:28,188,98,193,181.29,56.33,117.01
2025-05-24 17:53:28,223,98,193,221.37,121.08,53.85
2025-05-24 17:53:29,102,209,70,7.94,94.78,98.6
2025-05-24 17:53:30,229,75,238,242.13,46.41,94.41
2025-05-24 17:53:31,413,334,418,258.67,47.67,362.66
2025-05-24 17:53:32,194,237,210,53.71,35.83,219.71
2025-05-24 17:53:33,392,408,384,71.86,91.03,410.95
2025-05-24 17:53:33,392,233,384,368.11,91.03,196.31
2025-05-24 17:53:33,82,169,66,38.51,78.42,77.83
2025-05-24 17:53:33,133,169,66,73.11,134.32,69.55
2025-05-24 17:53:34,133,186,66,55.91,134.32,84
2025-05-24 17:53:34,248,186,238,179.4,86.38,201.1
2025-05-24 17:53:34,248,288,238,47.29,86.38,265.31
2025-05-24 17:53:37,319,226,310,241.18,89.2,243.3
2025-05-24 17:53:38,211,271,104,26.14,223.44,99.53
2025-05-24 17:53:39,238,244,265,97.11,5.5,255.08
2025-05-24 17:53:39,238,125,265,221.5,5.5,159.49
2025-05-24 17:53:40,240,52,266,267.04,7.4,65.28
2025-05-24 17:53:40,240,136,266,215.44,7.4,170.75
2025-05-24 17:53:40,240,136,201,215.44,141.65,95.64
2025-05-24 17:53:40,176,136,201,141.38,22.02,155.07
2025-05-24 17:53:41,176,185,201,95.76,22.02,186.72
2025-05-24 17:53:42,151,218,83,34.97,144.51,111.76
2025-05-24 17:53:42,160,218,83,43.13,157.7,106.28
2025-05-24 17:53:43,400,313,412,267.19,24.29,342.41
2025-05-24 17:53:44,400,339,412,222.5,24.29,373
2025-05-24 17:53:44,400,339,338,222.5,257.68,270.78
2025-05-24 17:53:46,146,42,175,168.89,21.39,61.49
2025-05-24 17:53:47,340,362,356,64.56,17.86,368.97
2025-05-24 17:53:47,340,204,356,303.82,17.86,219.09
2025-05-24 17:53:47,340,204,332,303.82,87.83,201.51
2025-05-24 17:53:47,339,159,324,348.43,107.29,83.44
2025-05-24 17:53:49,281,287,300,95.89,17.43,300.6
2025-05-24 17:53:50,81,83,101,103.89,45.62,24.15
2025-05-24 17:53:52,246,273,173,67.14,202.3,183.11
2025-05-24 17:53:54,235,248,212,87.88,110.73,230.03
2025-05-24 17:53:55,351,330,357,142.55,47.05,355.62
2025-05-24 17:53:56,400,355,400,193.39,65,384.19
2025-05-24 17:53:57,235,267,159,61.42,200.63,169.93
2025-05-24 17:53:57,211,267,113,31.93,213.51,117.94
2025-05-24 17:53:58,401,393,296,121.46,374.75,186.83
2025-05-24 17:53:59,206,129,191,179.25,91.94,132.28
2025-05-24 17:54:02,262,263,246,103.58,100.57,259.55
2025-05-24 17:54:02,266,311,209,35.68,184.48,235.15
2025-05-24 17:54:02,266,311,188,35.68,222.2,199.89
2025-05-24 17:54:03,169,146,147,126.08,97.66,127.21
2025-05-24 17:54:03,216,146,226,177,45.31,172.1
2025-05-24 17:54:05,318,351,314,46.94,75.8,341.56
2025-05-24 17:54:06,318,351,328,46.94,37.46,347.85
2025-05-24 17:54:09,92,154,89,58.35,67.9,90.08
2025-05-24 17:54:11,149,140,133,112.69,86.66,116.82
2025-05-24 17:54:12,238,265,167,68.16,194.71,178.8
2025-05-24 17:54:12,329,311,310,135.43,116.81,317.03
2025-05-24 17:54:12,379,311,310,228.05,266.43,220.02
2025-05-24 17:54:12,409,354,371,214.08,189.23,339.85
2025-05-24 17:54:13,330,353,305,63.76,132.79,333.96
2025-05-24 17:54:13,330,358,305,54.47,132.79,335.6
2025-05-24 17:54:20,433,371,409,234.02,149.18,376.83
2025-05-24 17:54:20,433,371,419,234.02,114.65,388.74
2025-05-24 17:54:20,243,172,229,186.99,94.18,182.89
2025-05-24 17:54:21,382,363,392,141.87,32.54,390.77
2025-05-24 17:54:22,224,77,208,234.85,95.89,52.26
2025-05-24 17:54:23,385,347,370,177.56,112.6,363.58
2025-05-24 17:54:23,385,235,370,351.43,112.6,200.55
2025-05-24 17:54:23,401,308,383,277.49,124.12,312.55
2025-05-24 17:54:23,401,438,383,24.92,124.12,417.22
2025-05-24 17:54:24,256,258,269,102.22,35.25,270.17
2025-05-24 17:54:24,251,258,269,95.35,24.15,268.55
2025-05-24 17:54:26,328,278,341,185.48,28.05,310.77
2025-05-24 17:54:26,361,278,341,245.11,124.38,285.07
2025-05-24 17:54:27,344,365,275,66.05,247.85,279.01
2025-05-24 17:54:30,139,110,179,127.03,5.31,118.79
2025-05-24 17:54:30,139,30,179,167.03,5.31,48.48
2025-05-24 17:54:30,139,155,83,91.13,127.89,74.93
2025-05-24 17:54:31,45,114,81,67.38,37.86,20.66
2025-05-24 17:54:31,60,114,81,73.63,47.96,36.11
2025-05-24 17:54:33,278,339,300,5.22,10.17,312.79
2025-05-24 17:54:33,264,151,213,235.49,172.3,65.27
2025-05-24 17:54:34,435,388,410,204.93,152.98,394.34
2025-05-24 17:54:36,402,429,328,47.08,292.69,321.07
2025-05-24 17:54:38,171,67,151,181.27,95.15,22.89
2025-05-24 17:54:38,130,123,148,110.38,40.91,115.62
2025-05-24 17:54:40,301,149,325,293.19,0.75,164.12
2025-05-24 17:54:40,301,147,325,294.93,0.75,160.97
2025-05-24 17:54:42,387,197,392,400.86,48.67,122.59
2025-05-24 17:54:43,158,235,175,20.12,38.65,188.02
2025-05-24 17:54:45,225,218,242,113.55,29.89,231.98
2025-05-24 17:54:48,351,361,367,86.38,16.51,375.85
2025-05-24 17:54:49,432,383,415,208.25,124.96,398.88
2025-05-24 17:54:50,109,150,85,72.88,89.37,86.24
2025-05-24 17:54:50,39,150,85,36.55,30.68,56.56
2025-05-24 17:54:51,330,286,246,176.87,273.71,164.4
2025-05-24 17:54:51,330,368,246,35.51,273.71,238.85
2025-05-24 17:54:51,330,368,260,35.51,242.69,270.3
2025-05-24 17:54:52,287,130,286,287.05,67.47,129.37
2025-05-24 17:54:52,79,130,83,71.12,61.43,64.53
2025-05-24 17:54:54,246,273,255,67.14,45.23,269.09
2025-05-24 17:54:54,246,273,220,67.14,118.6,245.74
2025-05-24 17:54:55,439,442,402,98.21,194.64,420.89
2025-05-24 17:54:56,391,336,304,209.37,320.98,186.04
2025-05-24 17:54:57,214,116,227,198.33,39.45,145.29
2025-05-24 17:54:57,276,321,267,33.54,86.22,296.92
2025-05-24 17:54:57,276,154,267,250.24,86.22,163.3
2025-05-24 17:55:00,303,292,263,122.42,162.85,269.7
2025-05-24 17:55:01,263,261,209,107.83,177.57,213.65
2025-05-24 17:55:02,415,324,388,280.28,155.66,315.77
2025-05-24 17:55:04,55,158,48,35.6,69.66,44.5
2025-05-24 17:55:04,55,158,79,35.6,46.17,68.57
2025-05-24 17:55:04,74,158,79,44.6,60.71,78.78
2025-05-24 17:55:05,360,303,302,204.48,228.29,249.19
2025-05-24 17:55:05,360,303,356,204.48,77.09,329.04
2025-05-24 17:55:08,100,104,143,102.39,13.23,86.98
2025-05-24 17:55:09,100,186,143,32.1,13.23,130.46
2025-05-24 17:55:09,100,186,65,32.1,96.63,88.63
2025-05-24 17:55:09,219,215,237,109.8,28.58,227.25
2025-05-24 17:55:09,219,234,237,86.32,28.58,237.17
2025-05-24 17:55:09,219,234,104,86.32,238.83,5.13
2025-05-24 17:55:12,299,355,201,8.47,279.85,182.13
2025-05-24 17:55:12,299,270,201,149.12,279.85,104.9
2025-05-24 17:55:12,299,270,259,149.12,161.62,251.39
2025-05-24 17:55:13,326,304,336,141.67,36.85,329.99
2025-05-24 17:55:13,326,135,336,346.48,36.85,94.42
2025-05-24 17:55:14,368,283,349,250.92,122.51,290.59
2025-05-24 17:55:15,246,312,126,6.31,269,80.99
2025-05-24 17:55:16,232,138,173,203.48,172.79,5.53
2025-05-24 17:55:16,232,267,173,57.58,172.79,195.24
2025-05-24 17:55:17,361,267,326,261.22,166.9,246.42
2025-05-24 17:55:17,361,383,326,62.36,166.9,353.65
2025-05-24 17:55:19,436,442,310,91.46,460.45,38.29
2025-05-24 17:55:19,419,442,310,54.02,399.97,207.91
2025-05-24 17:55:23,407,384,320,152.15,331.69,249.39
2025-05-24 17:55:25,331,181,300,312.86,148.58,118.32
2025-05-24 17:55:26,173,248,99,17.32,162.34,128.88
2025-05-24 17:55:28,431,426,382,116.04,231.41,387.48
2025-05-24 17:55:28,327,244,303,231.67,129.62,246.11
2025-05-24 17:55:28,360,244,303,291.15,225.7,142.54
2025-05-24 17:55:28,360,327,303,164.48,225.7,279.34
2025-05-24 17:55:28,360,327,287,164.48,266.31,240.94
2025-05-24 17:55:28,354,327,287,153.28,248.22,257.32
2025-05-24 17:55:30,107,91,154,115.21,5.17,82.85
2025-05-24 17:55:30,229,300,154,3.74,195.67,177.18
2025-05-24 17:55:30,173,153,188,123.86,40.13,162.21
2025-05-24 17:55:32,308,340,244,50.3,218.11,259.9
2025-05-24 17:55:33,126,176,53,60.71,134.91,63.51
2025-05-24 17:55:34,297,143,281,292,104.88,118.16
2025-05-24 17:55:36,422,271,400,379.32,140.48,212.68
2025-05-24 17:55:37,113,123,88,97.71,91.06,63.75
2025-05-24 17:55:40,407,255,424,369.91,6.09,241.85
2025-05-24 17:55:40,254,310,185,20.47,200.08,207.53
2025-05-24 17:55:41,307,154,312,298.44,51.75,158.81
2025-05-24 17:55:42,349,359,257,86.48,304.2,217.81
2025-05-24 17:55:43,187,255,131,22.1,148.57,163.47
2025-05-24 17:55:43,388,234,376,358.73,103.49,198.82
2025-05-24 17:55:44,169,176,88,98.08,166.87,64.41
2025-05-24 17:55:45,419,253,427,398.27,36.82,214.81
2025-05-24 17:55:47,299,225,244,209.66,194.67,172.34
2025-05-24 17:55:48,91,208,117,2.21,37.2,120.36
2025-05-24 17:55:49,187,237,119,46.19,163.34,143.08
2025-05-24 17:55:49,82,183,119,24.44,26.43,111.32
2025-05-24 17:55:49,407,317,418,275.14,27.13,344.85
2025-05-24 17:55:49,407,350,418,217.24,27.13,383.97
2025-05-24 17:55:49,407,350,373,217.24,176.15,342.26
2025-05-24 17:55:50,262,96,257,274.16,76.33,84.96
2025-05-24 17:55:50,262,302,257,44.62,76.33,283.54
2025-05-24 17:55:51,319,281,277,165.62,172.58,260.96
2025-05-24 17:55:51,319,167,277,306.22,172.58,41.96
2025-05-24 17:55:53,244,113,261,238.18,27.4,142.68
2025-05-24 17:55:53,244,145,261,213.19,27.4,177.87
2025-05-24 17:55:53,244,145,239,213.19,75.63,163.31
2025-05-24 17:55:54,223,239,159,84.73,176.26,168.27
2025-05-24 17:55:54,183,239,159,39.4,103.03,188.03
2025-05-24 17:55:54,183,107,159,170.14,103.03,89.22
2025-05-24 17:55:55,280,324,236,34.39,164.17,266.63
2025-05-24 17:55:56,194,94,201,190.24,52.48,116.17
2025-05-24 17:55:57,272,278,295,96.14,8.65,291.43
2025-05-24 17:55:58,272,296,295,68.54,8.65,299.13
2025-05-24 17:55:59,441,370,398,253.93,215.33,340.19
